Delta,Theta,Alpha,Beta,Gamma
0.001795604574622713,0.00345552810717499,0.011853939263773004,-0.00477391718640018,0.001442778625041805
0.0019795865974527914,0.004591783015818749,0.015213741367776942,-0.004712908811811444,-0.0003540747100079613
0.002147948721400014,0.005685150661180488,0.01834994166431299,-0.004343464020111765,-0.0021712656655368686
0.002300609271404725,0.006731590292996161,0.021205450040544537,-0.0035477445534617107,-0.003383810319478603
0.0024375309587329314,0.007727436469455859,0.023727611833791518,-0.002263522275933614,-0.003561909212032408
0.0025587221494927973,0.00866940169895129,0.025869250022201185,-0.00048786000558501965,-0.0026402009543162867
0.002664238577312957,0.009554577880336272,0.027589613610095116,0.0017245782861189081,-0.0009935530462548733
0.00275418305602201,0.010380432493603244,0.028855207689721087,0.0042669091767245405,0.0006841991754561934
0.0028287030839778717,0.011144799578800296,0.029640487111381425,0.00698922321578996,0.0017067483398343964
0.002887988223830383,0.01184586897850562,0.02992840190104626,0.009712386166122107,0.0017650671161512357
0.002932269145955373,0.012482177272559746,0.02971078549501224,0.012246009103473678,0.0010926602181102138
0.002961818460562317,0.013052600734110971,0.028988576887424976,0.014408058924788804,0.00028818541217976606
0.0029769516739306585,0.013556347538976941,0.027771868024343057,0.016042483142007773,-9.746314186648649e-05
0.002978026404406634,0.01399294615850385,0.02607977107131373,0.017032076340800558,8.274155418497468e-05
0.002965439475762457,0.014362229474491091,0.023940106574448634,0.01730591674063759,0.0005278442470123396
0.0029396232941363903,0.014664317249097598,0.021388920411754525,0.016842415090541626,0.0007721484330392484
0.0029010434877758443,0.014899600521016547,0.018469841942640588,0.015669242294823384,0.0005611537602371884
0.002850198772841393,0.015068729668166074,0.015233297183718943,0.013860416761967972,2.7439177035881166e-05
0.0027876223372341755,0.015172604936970015,0.011735590836186173,0.011529875956316311,-0.00045180622201477393
0.0027138830028083584,0.015212366453840038,0.00803787188584741,0.008820960701744802,-0.0005773491710564363
0.002629584633338783,0.015189381133143241,0.004205000330879997,0.005892423535655219,-0.00036224114636616557
0.002535363340424263,0.015105225823093895,0.0003043366377315255,0.002902997106742499,-9.901610244987316e-05
0.0024318832252512327,0.014961668110305354,-0.0035955207204244784,-2.682163146379125e-06,-0.000101781332325382
0.002319832130533411,0.014760647462554257,-0.007426021918001911,-0.0027042717889237205,-0.0004358319310725106
0.002199918994729517,0.014504259531598417,-0.011119948280473163,-0.00511062993125456,-0.0008442851808956649
0.002072873879174562,0.014194745444955073,-0.014612663455054431,-0.007159549360651055,-0.0009252846787474051
